ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
IND,Himachal Pradesh,3130036,Children with moderate anemia,26.8,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413002,1413020,Region,Himachal Pradesh,0,,0,1,CNANMCCMOD,IADHS2006413002,2005-06,DHS,199,801,,,1
IND,"Jammu, Kashmir & Ladakh",7291681,Children with moderate anemia,30.4,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413003,1413030,Region,"Jammu, Kashmir & Ladakh",0,,0,1,CNANMCCMOD,IADHS2006413003,2005-06,DHS,330,901,,,1
IND,Punjab,7624284,Children with moderate anemia,38.1,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413005,1413050,Region,Punjab,0,,0,1,CNANMCCMOD,IADHS2006413005,2005-06,DHS,851,1018,,,1
IND,Rajasthan,3684967,Children with moderate anemia,40.2,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413006,1413060,Region,Rajasthan,0,,0,1,CNANMCCMOD,IADHS2006413006,2005-06,DHS,2958,1650,,,1
IND,"Madhya Pradesh, inc Chhattisgarh",3813842,Children with moderate anemia,44,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413007,1413070,Region,"Madhya Pradesh, inc Chhattisgarh",0,,0,1,CNANMCCMOD,IADHS2006413007,2005-06,DHS,4319,3840,,,
IND,Madhya Pradesh,4986723,Children with moderate anemia,43.6,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413008,1413080,Region,..Madhya Pradesh,0,,0,1,CNANMCCMOD,IADHS2006413008,2005-06,DHS,3307,2538,,,1
IND,Chhattisgarh,4565591,Children with moderate anemia,45.2,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413009,1413090,Region,..Chhattisgarh,0,,0,1,CNANMCCMOD,IADHS2006413009,2005-06,DHS,1013,1302,,,1
IND,"Uttar Pradesh, inc Uttarakhand",7629858,Children with moderate anemia,44.5,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413010,1413100,Region,"Uttar Pradesh, inc Uttarakhand",0,,0,1,CNANMCCMOD,IADHS2006413010,2005-06,DHS,7875,5603,,,
IND,Uttar Pradesh,1496211,Children with moderate anemia,45,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413011,1413110,Region,..Uttar Pradesh,0,,0,1,CNANMCCMOD,IADHS2006413011,2005-06,DHS,7582,4705,,,1
IND,Uttarakhand,6343780,Children with moderate anemia,30.6,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413012,1413120,Region,..Uttarakhand,0,,0,1,CNANMCCMOD,IADHS2006413012,2005-06,DHS,293,898,,,1
IND,"Bihar, inc Jharkhand",1088501,Children with moderate anemia,45.2,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413013,1413130,Region,"Bihar, inc Jharkhand",0,,0,1,CNANMCCMOD,IADHS2006413013,2005-06,DHS,6620,3152,,,
IND,Bihar,3146551,Children with moderate anemia,46.8,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413014,1413140,Region,..Bihar,0,,0,1,CNANMCCMOD,IADHS2006413014,2005-06,DHS,5204,1880,,,1
IND,Jharkhand,7233776,Children with moderate anemia,39.1,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413015,1413150,Region,..Jharkhand,0,,0,1,CNANMCCMOD,IADHS2006413015,2005-06,DHS,1416,1272,,,1
IND,Odisha,3130004,Children with moderate anemia,34.5,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413016,1413160,Region,Odisha,0,,0,1,CNANMCCMOD,IADHS2006413016,2005-06,DHS,1563,1393,,,1
IND,West Bengal,204225,Children with moderate anemia,29.4,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413017,1413170,Region,West Bengal,0,,0,1,CNANMCCMOD,IADHS2006413017,2005-06,DHS,3352,1851,,,1
IND,Arunachal Pradesh,876868,Children with moderate anemia,29.1,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413018,1413180,Region,Arunachal Pradesh,0,,0,1,CNANMCCMOD,IADHS2006413018,2005-06,DHS,56,722,,,1
IND,Assam,6480143,Children with moderate anemia,38.7,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413019,1413190,Region,Assam,0,,0,1,CNANMCCMOD,IADHS2006413019,2005-06,DHS,1061,1129,,,1
IND,Manipur,7519689,Children with moderate anemia,15.2,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413020,1413200,Region,Manipur,0,,0,1,CNANMCCMOD,IADHS2006413020,2005-06,DHS,92,1474,,,1
IND,Meghalaya,6001180,Children with moderate anemia,31.7,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413021,1413210,Region,Meghalaya,0,,0,1,CNANMCCMOD,IADHS2006413021,2005-06,DHS,122,748,,,1
IND,Mizoram,7291731,Children with moderate anemia,20,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413022,1413220,Region,Mizoram,0,,0,1,CNANMCCMOD,IADHS2006413022,2005-06,DHS,45,741,,,1
IND,Sikkim,7531935,Children with moderate anemia,29.5,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413024,1413240,Region,Sikkim,0,,0,1,CNANMCCMOD,IADHS2006413024,2005-06,DHS,20,526,,,1
IND,Tripura,3665244,Children with moderate anemia,34.6,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413025,1413250,Region,Tripura,0,,0,1,CNANMCCMOD,IADHS2006413025,2005-06,DHS,136,527,,,1
IND,Goa,3793435,Children with moderate anemia,17.1,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413026,1413260,Region,Goa,0,,0,1,CNANMCCMOD,IADHS2006413026,2005-06,DHS,35,667,,,1
IND,Gujarat,475122,Children with moderate anemia,41.1,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413027,1413270,Region,Gujarat,0,,0,1,CNANMCCMOD,IADHS2006413027,2005-06,DHS,2082,1256,,,1
IND,Maharashtra,4278891,Children with moderate anemia,39.6,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413028,1413280,Region,Maharashtra,0,,0,1,CNANMCCMOD,IADHS2006413028,2005-06,DHS,2904,2090,,,1
IND,Andhra Pradesh including Telangana,7622481,Children with moderate anemia,43.5,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413029,1413290,Region,Andhra Pradesh including Telangana,0,,0,1,CNANMCCMOD,IADHS2006413029,2005-06,DHS,2375,1695,,,1
IND,Karnataka,1445790,Children with moderate anemia,38.6,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413030,1413300,Region,Karnataka,0,,0,1,CNANMCCMOD,IADHS2006413030,2005-06,DHS,1674,1412,,,1
IND,Kerala,6040410,Children with moderate anemia,20.5,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413031,1413310,Region,Kerala,0,,0,1,CNANMCCMOD,IADHS2006413031,2005-06,DHS,834,824,,,1
IND,Tamil Nadu,1170704,Children with moderate anemia,34.6,1,IA,India,2006,IA2006DHS,CN_ANMC_C_MOD,104466030,I,413032,1413320,Region,Tamil Nadu,0,,0,1,CNANMCCMOD,IADHS2006413032,2005-06,DHS,1786,1440,,,1
IND,New Delhi,6457365,Children with severe anemia,0.7,1,IA,India,2006,IA2006DHS,CN_ANMC_C_SEV,104466040,I,413000,1413000,Region,New Delhi,0,,0,1,CNANMCCSEV,IADHS2006413000,2005-06,DHS,258,645,,,1
IND,Haryana,1224710,Children with severe anemia,4.3,1,IA,India,2006,IA2006DHS,CN_ANMC_C_SEV,104466040,I,413001,1413010,Region,Haryana,0,,0,1,CNANMCCSEV,IADHS2006413001,2005-06,DHS,843,1027,,,1
IND,Himachal Pradesh,3130039,Children with severe anemia,2.2,1,IA,India,2006,IA2006DHS,CN_ANMC_C_SEV,104466040,I,413002,1413020,Region,Himachal Pradesh,0,,0,1,CNANMCCSEV,IADHS2006413002,2005-06,DHS,199,801,,,1
IND,"Jammu, Kashmir & Ladakh",7291682,Children with severe anemia,2.4,1,IA,India,2006,IA2006DHS,CN_ANMC_C_SEV,104466040,I,413003,1413030,Region,"Jammu, Kashmir & Ladakh",0,,0,1,CNANMCCSEV,IADHS2006413003,2005-06,DHS,330,901,,,1
